20220606 104100;12763.25;12763.25;12763.25;12763.25;1
20220606 104200;12763;12763;12763;12763;5
20220606 104300;12763;12763;12763;12763;1
20220606 104400;12765;12767.75;12765;12766.5;3
20220606 104600;12767.5;12767.5;12767.5;12767.5;1
20220606 104800;12766.5;12766.5;12766.5;12766.5;1
20220606 105000;12770.5;12770.5;12770.5;12770.5;2
20220606 105300;12766.5;12771;12766.5;12771;8
20220606 105500;12771;12772;12770.25;12771;8
20220606 105600;12775.75;12775.75;12774.5;12774.5;3
20220606 110100;12766;12766;12756.5;12756.5;4
20220606 110500;12755.25;12755.25;12755;12755;2
20220606 110600;12754.25;12754.25;12751.75;12754;4
20220606 111100;12751.25;12755.75;12751;12755.75;5
20220606 111200;12753.25;12753.25;12752.5;12752.5;2
20220606 111300;12749.75;12755;12749.75;12755;3
20220606 111400;12755;12755;12752.5;12752.5;2
20220606 111700;12750;12750;12750;12750;1
20220606 111800;12752.5;12755.25;12752.5;12755.25;2
20220606 111900;12756;12761.5;12756;12760.25;4
20220606 112100;12760.75;12761;12760.5;12760.5;4
20220606 112200;12760.5;12760.5;12760.5;12760.5;1
20220606 112400;12763;12763;12763;12763;1
20220606 112500;12766.75;12768.5;12766.75;12768.5;2
20220606 112600;12764.75;12764.75;12763.25;12763.25;2
20220606 112800;12769;12769;12769;12769;2
20220606 113100;12766.25;12766.25;12766.25;12766.25;5
20220606 113200;12770;12770;12770;12770;2
20220606 113500;12763.25;12763.25;12763.25;12763.25;3
20220606 113600;12760.25;12760.75;12759.25;12760.5;5
20220606 113700;12760.25;12763.25;12760.25;12763.25;5
20220606 113800;12758.25;12758.5;12758.25;12758.5;2
20220606 114400;12758.75;12758.75;12758;12758;7
20220606 114500;12756;12756;12752.75;12752.75;2
20220606 114600;12755;12755;12755;12755;1
20220606 114700;12755;12755;12755;12755;1
20220606 114800;12752.25;12752.25;12751.5;12751.5;2
20220606 114900;12750;12751.75;12749.75;12751.25;7
20220606 115000;12742.75;12742.75;12741;12742;12
20220606 115100;12740.25;12742.75;12737.75;12737.75;4
20220606 115300;12742.5;12747.25;12742.5;12747.25;7
20220606 115400;12756.25;12756.5;12754;12756.25;6
20220606 115500;12755.75;12757.5;12755.75;12757.5;2
20220606 115600;12758.5;12758.5;12758.5;12758.5;1
20220606 115700;12758;12763;12758;12763;3
20220606 115800;12764.75;12765;12763.75;12765;8
20220606 115900;12768.25;12768.25;12766.25;12766.25;4
20220606 120100;12768.5;12772.75;12768.5;12770;6
20220606 120200;12770;12770;12770;12770;2
20220606 120400;12765;12765;12765;12765;1
20220606 120800;12767.5;12767.5;12767.5;12767.5;1
20220606 120900;12769.75;12775.5;12769.75;12775.5;9
20220606 121000;12780;12785.25;12780;12785.25;8
20220606 121100;12782.5;12782.5;12782.5;12782.5;1
20220606 121200;12783;12783;12777;12779.5;4
20220606 121300;12781.75;12781.75;12779;12779;2
20220606 121700;12781.75;12782;12779.25;12779.25;3
20220606 121800;12779.25;12779.25;12779.25;12779.25;1
20220606 121900;12778;12778;12775.25;12775.25;2
20220606 122100;12766.25;12766.25;12766.25;12766.25;2
20220606 122200;12763.25;12767;12762;12762;8
20220606 122700;12762;12762;12762;12762;1
20220606 122900;12775.5;12777.5;12775;12775;6
20220606 123000;12767.5;12767.5;12767.5;12767.5;1
20220606 123100;12767.5;12767.5;12767.5;12767.5;1
20220606 123300;12763;12766;12763;12766;2
20220606 123500;12771.75;12771.75;12769.75;12769.75;3
20220606 123600;12769.75;12780;12769.75;12780;14
20220606 123700;12773.5;12773.5;12773.5;12773.5;12
20220606 123900;12781.75;12782;12779.75;12780.5;15
20220606 124000;12782;12782.5;12781.75;12782.5;14
20220606 124300;12778.25;12778.25;12776;12776;2
20220606 124500;12776.25;12777.75;12776.25;12777.75;2
20220606 124600;12780;12782;12780;12780;3
20220606 124700;12781;12792;12781;12791.75;6
20220606 124800;12793.75;12796.75;12787;12787;14
20220606 124900;12783.75;12783.75;12783.75;12783.75;1
20220606 125000;12784;12784;12782;12782.75;4
20220606 125100;12783.5;12783.5;12783.5;12783.5;1
20220606 125200;12779;12779;12774.25;12777.75;5
20220606 125300;12775.5;12775.5;12774.5;12774.5;2
20220606 125600;12775;12777.75;12774.25;12776.5;10
20220606 125800;12778;12781.25;12778;12781.25;3
20220606 125900;12781.25;12781.25;12775.25;12775.25;9
20220606 130100;12769;12769;12769;12769;5
20220606 130200;12773.75;12774.5;12773.75;12774.5;2
