20241212 060500;22035.25;22035.25;22029.75;22029.75;14
20241212 060600;22031.25;22031.25;22030.25;22030.25;2
20241212 060700;22032;22032.25;22030.25;22030.25;6
20241212 060800;22032;22032;22031.25;22032;11
20241212 060900;22030.75;22032;22030.75;22032;3
20241212 061100;22034.75;22035.5;22034.75;22035.5;4
20241212 061200;22034.75;22035.25;22033;22033;12
20241212 061400;22031.75;22031.75;22031;22031;4
20241212 061500;22031.5;22031.5;22031.25;22031.25;4
20241212 061600;22031.5;22031.5;22031.5;22031.5;2
20241212 061800;22034.5;22034.5;22034.5;22034.5;6
20241212 061900;22034.5;22034.5;22034.5;22034.5;1
20241212 062100;22032;22032;22031.75;22031.75;4
20241212 062300;22031.5;22031.5;22031.5;22031.5;2
20241212 062400;22030.25;22030.25;22029.5;22029.5;5
20241212 062500;22031.75;22032.5;22031.5;22031.5;5
20241212 062700;22031.25;22031.25;22031.25;22031.25;3
20241212 062800;22030;22030;22030;22030;1
20241212 063000;22033;22033;22032.75;22032.75;4
20241212 063100;22031.25;22031.25;22031.25;22031.25;1
20241212 063200;22030;22030.75;22029.25;22029.25;7
20241212 063300;22029.25;22029.25;22028.5;22028.5;2
20241212 063500;22026.75;22028.25;22026.75;22028.25;3
20241212 063600;22028.25;22030;22028.25;22030;4
20241212 063800;22029.75;22029.75;22029.75;22029.75;3
20241212 064000;22029.25;22031.5;22029.25;22031.5;4
20241212 064100;22029.75;22029.75;22029.75;22029.75;1
20241212 064200;22030;22030;22030;22030;2
20241212 064300;22029.75;22029.75;22029.5;22029.5;4
20241212 064400;22030.25;22030.25;22030.25;22030.25;1
20241212 064500;22030.25;22030.25;22030.25;22030.25;4
20241212 064700;22028.75;22028.75;22028.25;22028.25;3
20241212 064800;22030.25;22030.25;22030.25;22030.25;2
20241212 065000;22029;22029;22028.75;22028.75;2
20241212 065200;22030.5;22030.5;22030.5;22030.5;2
20241212 065300;22032.75;22032.75;22032.75;22032.75;1
20241212 065700;22031.5;22031.5;22031.5;22031.5;1
20241212 065800;22032.25;22032.25;22032.25;22032.25;1
20241212 065900;22034.25;22034.25;22034.25;22034.25;1
20241212 070100;22032.5;22033.5;22027;22027;23
20241212 070200;22028.25;22029.5;22027.75;22028.75;4
20241212 070300;22028.25;22028.25;22028.25;22028.25;4
20241212 070400;22030.75;22030.75;22030.75;22030.75;1
20241212 070500;22034.25;22034.5;22033.75;22033.75;4
20241212 070600;22034.25;22035;22034.25;22035;4
20241212 070700;22035;22035;22035;22035;18
20241212 070800;22034;22034;22034;22034;5
20241212 071000;22036.5;22036.75;22035.25;22035.25;4
20241212 071100;22034.5;22034.5;22034.5;22034.5;1
